entry_id,source_entry_id,person_id,normalization input,normalized_name,name_order,name_type,title_key,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,parsed_notes,listed as,book,author,edition,year
Sancho-Letters-1-0723,Sancho-Letters-1-0723,Sancho-Letters-1-0723,Lady Sarah Napier,Lady Sarah Napier,first-last,titled,lady sarah napier,Lady Sarah Napier,,,,,,,,Lady Sarah Napier,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0724,Sancho-Letters-1-0724,Sancho-Letters-1-0724,Lieutenant Napier,Lt. Napier,first-last,personal,,Lt.,,Napier,,,,,,Lieutenant Napier,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0725,Sancho-Letters-1-0725,Sancho-Letters-1-0725,Lady Elizabeth Noel,Lady Elizabeth Noel,first-last,titled,lady elizabeth noel,Lady Elizabeth Noel,,,,,,,,Lady Elizabeth Noel,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0726,Sancho-Letters-1-0726,Sancho-Letters-1-0726,Lady Mary Noel,Lady Mary Noel,first-last,titled,lady mary noel,Lady Mary Noel,,,,,,,,Lady Mary Noel,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0727,Sancho-Letters-1-0727,Sancho-Letters-1-0727,Lady Ann Noel,Lady Ann Noel,first-last,titled,lady ann noel,Lady Ann Noel,,,,,,,,Lady Ann Noel,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0728,Sancho-Letters-1-0728,Sancho-Letters-1-0728,"Joseph Newton, jun. Esq.",Joseph Newton Jun. Esq.,first-last,bare,,,Joseph,Newton,jun. Esq,,,,,"Joseph Newton, jun. Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0729,Sancho-Letters-1-0729,Sancho-Letters-1-0729,"Rev. D. Nicol, D. L.",Rev. D. Nicol D. L.,first-last,personal,,Rev.,D.,Nicol,D. L,,,,,"Rev. D. Nicol, D. L.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0730,Sancho-Letters-1-0730,Sancho-Letters-1-0730,"John Newling, Esq.",John Newling Esq.,first-last,bare,,,John,Newling,Esq,,,,,"John Newling, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0731,Sancho-Letters-1-0731,Sancho-Letters-1-0731,"Henry Nichols, Esq.",Henry Nichols Esq.,first-last,bare,,,Henry,Nichols,Esq,,,,,"Henry Nichols, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0732,Sancho-Letters-1-0732,Sancho-Letters-1-0732,Rev. Mr. Napleton,Rev. Mr. Napleton,first-last,personal,,Rev. Mr.,,Napleton,,,,,,Rev. Mr. Napleton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0733,Sancho-Letters-1-0733,Sancho-Letters-1-0733,Rev. Mr. Nares,Rev. Mr. Nares,first-last,personal,,Rev. Mr.,,Nares,,,,,,Rev. Mr. Nares,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0734,Sancho-Letters-1-0734,Sancho-Letters-1-0734,Mr. R. Nicolls,Mr. R. Nicolls,first-last,personal,,Mr.,R.,Nicolls,,,,,,Mr. R. Nicolls,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0735,Sancho-Letters-1-0735,Sancho-Letters-1-0735,Mr. Neve,Mr. Neve,first-last,personal,,Mr.,,Neve,,,,,,Mr. Neve,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0736,Sancho-Letters-1-0736,Sancho-Letters-1-0736,Mrs. Nutt,Mrs. Nutt,first-last,personal,,Mrs.,,Nutt,,,,,,Mrs. Nutt,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0737,Sancho-Letters-1-0737,Sancho-Letters-1-0737,Miss Lucy Napleton,Miss Lucy Napleton,first-last,personal,,Miss,Lucy,Napleton,,,,,,Miss Lucy Napleton,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0738,Sancho-Letters-1-0738,Sancho-Letters-1-0738,"William Norford, M. D.",William Norford M. D.,first-last,bare,,,William,Norford,M. D,,,,,"William Norford, M. D.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0739,Sancho-Letters-1-0739,Sancho-Letters-1-0739,Mr. Nathaniel Newbold,Mr. Nathaniel Newbold,first-last,personal,,Mr.,Nathaniel,Newbold,,,,,,Mr. Nathaniel Newbold,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0740,Sancho-Letters-1-0740,Sancho-Letters-1-0740,Mr. Mark Noble,Mr. Mark Noble,first-last,personal,,Mr.,Mark,Noble,,,,,,Mr. Mark Noble,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0741,Sancho-Letters-1-0741,Sancho-Letters-1-0741,Mr. Richard Noble,Mr. Richard Noble,first-last,personal,,Mr.,Richard,Noble,,,,,,Mr. Richard Noble,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0742,Sancho-Letters-1-0742,Sancho-Letters-1-0742,Mrs. Nash,Mrs. Nash,first-last,personal,,Mrs.,,Nash,,,,,,Mrs. Nash,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0743,Sancho-Letters-1-0743,Sancho-Letters-1-0743,Mrs. Negus,Mrs. Negus,first-last,personal,,Mrs.,,Negus,,,,,,Mrs. Negus,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0744,Sancho-Letters-1-0744,Sancho-Letters-1-0744,Mrs. Nichols,Mrs. Nichols,first-last,personal,,Mrs.,,Nichols,,,,,,Mrs. Nichols,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0745,Sancho-Letters-1-0745,Sancho-Letters-1-0745,Master R. Nicholls,Master R. Nicholls,first-last,bare,,,Master,R. Nicholls,,,,,,Master R. Nicholls,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0746,Sancho-Letters-1-0746,Sancho-Letters-1-0746,Earl of Upper Ossory,Earl of Upper Ossory,first-last,titled,earl of upper ossory,Earl of Upper Ossory,,,,,,,,Earl of Upper Ossory,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0747,Sancho-Letters-1-0747,Sancho-Letters-1-0747,Honourable Mrs. Onslow,Hon. Mrs. Onslow,first-last,personal,,Hon. Mrs.,,Onslow,,,,,,Honourable Mrs. Onslow,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0748,Sancho-Letters-1-0748,Sancho-Letters-1-0748,"William Otley, Esq.",William Otley Esq.,first-last,bare,,,William,Otley,Esq,,,,,"William Otley, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0749,Sancho-Letters-1-0749,Sancho-Letters-1-0749,"Drury Otley, Esq.",Drury Otley Esq.,first-last,bare,,,Drury,Otley,Esq,,,,,"Drury Otley, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0750,Sancho-Letters-1-0750,Sancho-Letters-1-0750,Miss Otley,Miss Otley,first-last,personal,,Miss,,Otley,,,,,,Miss Otley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0751,Sancho-Letters-1-0751,Sancho-Letters-1-0751,Miss M. Otley,Miss M. Otley,first-last,personal,,Miss,M.,Otley,,,,,,Miss M. Otley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0752,Sancho-Letters-1-0752,Sancho-Letters-1-0752,Miss S. Otley,Miss S. Otley,first-last,personal,,Miss,S.,Otley,,,,,,Miss S. Otley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0753,Sancho-Letters-1-0753,Sancho-Letters-1-0753,"James Oakes, Esq.",James Oakes Esq.,first-last,bare,,,James,Oakes,Esq,,,,,"James Oakes, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0754,Sancho-Letters-1-0754,Sancho-Letters-1-0754,"Craven Ord, Esq.",Craven Ord Esq.,first-last,bare,,,Craven,Ord,Esq,,,,,"Craven Ord, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0755,Sancho-Letters-1-0755,Sancho-Letters-1-0755,"Walter Orbell, Esq.",Walter Orbell Esq.,first-last,bare,,,Walter,Orbell,Esq,,,,,"Walter Orbell, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0756,Sancho-Letters-1-0756,Sancho-Letters-1-0756,Mr. Ogilvie,Mr. Ogilvie,first-last,personal,,Mr.,,Ogilvie,,,,,,Mr. Ogilvie,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0757,Sancho-Letters-1-0757,Sancho-Letters-1-0757,Mr. Owen,Mr. Owen,first-last,personal,,Mr.,,Owen,,,,,,Mr. Owen,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0758,Sancho-Letters-1-0758,Sancho-Letters-1-0758,Mr. M. Otley,Mr. M. Otley,first-last,personal,,Mr.,M.,Otley,,,,,,Mr. M. Otley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0759,Sancho-Letters-1-0759,Sancho-Letters-1-0759,Mr. Ostler,Mr. Ostler,first-last,personal,,Mr.,,Ostler,,,,,,Mr. Ostler,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0760,Sancho-Letters-1-0760,Sancho-Letters-1-0760,Rev. Mr. Orme,Rev. Mr. Orme,first-last,personal,,Rev. Mr.,,Orme,,,,,,Rev. Mr. Orme,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0761,Sancho-Letters-1-0761,Sancho-Letters-1-0761,Mr. Richard Otley,Mr. Richard Otley,first-last,personal,,Mr.,Richard,Otley,,,,,,Mr. Richard Otley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0762,Sancho-Letters-1-0762,Sancho-Letters-1-0762,Mr. Henry Otley,Mr. Henry Otley,first-last,personal,,Mr.,Henry,Otley,,,,,,Mr. Henry Otley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0763,Sancho-Letters-1-0763,Sancho-Letters-1-0763,Miss Otley,Miss Otley,first-last,personal,,Miss,,Otley,,,,,,Miss Otley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0764,Sancho-Letters-1-0764,Sancho-Letters-1-0764,Mr. Osborn,Mr. Osborn,first-last,personal,,Mr.,,Osborn,,,,,,Mr. Osborn,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0765,Sancho-Letters-1-0765,Sancho-Letters-1-0765,Her Grace the Dowager Duchess of Portland,Dowager Duchess of Portland,first-last,titled,dowager duchess of portland,Dowager Duchess of Portland,,,,,,,,Her Grace the Dowager Duchess of Portland,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0766,Sancho-Letters-1-0766,Sancho-Letters-1-0766,Earl Percy,Earl of Percy,first-last,titled,earl of percy,Earl of Percy,,,,,,,,Earl Percy,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0767,Sancho-Letters-1-0767,Sancho-Letters-1-0767,Countess of Pembroke,Countess of Pembroke,first-last,titled,countess of pembroke,Countess of Pembroke,,,,,,,,Countess of Pembroke,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0768,Sancho-Letters-1-0768,Sancho-Letters-1-0768,Dowager Countess of Powys,Dowager Countess of Powys,first-last,titled,dowager countess of powys,Dowager Countess of Powys,,,,,,,,Dowager Countess of Powys,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0769,Sancho-Letters-1-0769,Sancho-Letters-1-0769,Lord Pelham,Lord Pelham,first-last,titled,lord pelham,Lord Pelham,,,,,,,,Lord Pelham,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0770,Sancho-Letters-1-0770,Sancho-Letters-1-0770,Lady Pelham,Lady Pelham,first-last,titled,lady pelham,Lady Pelham,,,,,,,,Lady Pelham,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0771,Sancho-Letters-1-0771,Sancho-Letters-1-0771,Honourable Miss Pelham,Hon. Miss Pelham,first-last,personal,,Hon. Miss,,Pelham,,,,,,Honourable Miss Pelham,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0772,Sancho-Letters-1-0772,Sancho-Letters-1-0772,Honourable Miss M. Pelham,Hon. Miss M. Pelham,first-last,personal,,Hon. Miss,M.,Pelham,,,,,,Honourable Miss M. Pelham,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0773,Sancho-Letters-1-0773,Sancho-Letters-1-0773,Honourable Mr. Pomeroy,Hon. Mr. Pomeroy,first-last,personal,,Hon. Mr.,,Pomeroy,,,,,,Honourable Mr. Pomeroy,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0774,Sancho-Letters-1-0774,Sancho-Letters-1-0774,"Sir Ralph Payne, Bart.",Sir Ralph Payne Bart.,first-last,personal,,Sir,Ralph,Payne,Bart,,,,,"Sir Ralph Payne, Bart.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0775,Sancho-Letters-1-0775,Sancho-Letters-1-0775,Lady Payne,Lady Payne,first-last,titled,lady payne,Lady Payne,,,,,,,,Lady Payne,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0776,Sancho-Letters-1-0776,Sancho-Letters-1-0776,Admiral Pigot,Adm. Pigot,first-last,personal,,Adm.,,Pigot,,,,,,Admiral Pigot,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0777,Sancho-Letters-1-0777,Sancho-Letters-1-0777,Mrs. Pigot,Mrs. Pigot,first-last,personal,,Mrs.,,Pigot,,,,,,Mrs. Pigot,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0778,Sancho-Letters-1-0778,Sancho-Letters-1-0778,"Charles Poyntz, D. D.",Charles Poyntz D. D.,first-last,bare,,,Charles,Poyntz,D. D,,,,,"Charles Poyntz, D. D.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0779,Sancho-Letters-1-0779,Sancho-Letters-1-0779,Miss Powys,Miss Powys,first-last,personal,,Miss,,Powys,,,,,,Miss Powys,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0780,Sancho-Letters-1-0780,Sancho-Letters-1-0780,"Charles Purvis, Esq.",Charles Purvis Esq.,first-last,bare,,,Charles,Purvis,Esq,,,,,"Charles Purvis, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0781,Sancho-Letters-1-0781,Sancho-Letters-1-0781,Mrs. Purvis,Mrs. Purvis,first-last,personal,,Mrs.,,Purvis,,,,,,Mrs. Purvis,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0782,Sancho-Letters-1-0782,Sancho-Letters-1-0782,"William Purvis, Esq.",William Purvis Esq.,first-last,bare,,,William,Purvis,Esq,,,,,"William Purvis, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0783,Sancho-Letters-1-0783,Sancho-Letters-1-0783,Mrs. Purvis,Mrs. Purvis,first-last,personal,,Mrs.,,Purvis,,,,,,Mrs. Purvis,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0784,Sancho-Letters-1-0784,Sancho-Letters-1-0784,"R. Purvis, Esq.",R. Purvis Esq.,first-last,bare,,,R.,Purvis,Esq,,,,,"R. Purvis, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0785,Sancho-Letters-1-0785,Sancho-Letters-1-0785,"Anthony Parkins, Esq.",Anthony Parkins Esq.,first-last,bare,,,Anthony,Parkins,Esq,,,,,"Anthony Parkins, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0786,Sancho-Letters-1-0786,Sancho-Letters-1-0786,"Thomas Panton, jun. Esq.",Thomas Panton Jun. Esq.,first-last,bare,,,Thomas,Panton,jun. Esq,,,,,"Thomas Panton, jun. Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0787,Sancho-Letters-1-0787,Sancho-Letters-1-0787,"William Pollard, Esq.",William Pollard Esq.,first-last,bare,,,William,Pollard,Esq,,,,,"William Pollard, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0788,Sancho-Letters-1-0788,Sancho-Letters-1-0788,"John Pardoe, Esq.",John Pardoe Esq.,first-last,bare,,,John,Pardoe,Esq,,,,,"John Pardoe, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0789,Sancho-Letters-1-0789,Sancho-Letters-1-0789,"John Peachy, Esq.",John Peachy Esq.,first-last,bare,,,John,Peachy,Esq,,,,,"John Peachy, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0790,Sancho-Letters-1-0790,Sancho-Letters-1-0790,"John Plampin, Esq.",John Plampin Esq.,first-last,bare,,,John,Plampin,Esq,,,,,"John Plampin, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0791,Sancho-Letters-1-0791,Sancho-Letters-1-0791,"---- Pratt, Esq.",---- Pratt Esq.,first-last,bare,,,----,Pratt,Esq,,,,,"---- Pratt, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0792,Sancho-Letters-1-0792,Sancho-Letters-1-0792,Rev. John Weller Poley,Rev. John Weller Poley,first-last,personal,,Rev.,John,Weller Poley,,,,,,Rev. John Weller Poley,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0793,Sancho-Letters-1-0793,Sancho-Letters-1-0793,Mr. Thomas Pitt,Mr. Thomas Pitt,first-last,personal,,Mr.,Thomas,Pitt,,,,,,Mr. Thomas Pitt,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0794,Sancho-Letters-1-0794,Sancho-Letters-1-0794,"Thomas Pomeroy, Esq.",Thomas Pomeroy Esq.,first-last,bare,,,Thomas,Pomeroy,Esq,,,,,"Thomas Pomeroy, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0795,Sancho-Letters-1-0795,Sancho-Letters-1-0795,"John Phillips, Esq.",John Phillips Esq.,first-last,bare,,,John,Phillips,Esq,,,,,"John Phillips, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0796,Sancho-Letters-1-0796,Sancho-Letters-1-0796,"Benjamin Pidcock, Esq.",Benjamin Pidcock Esq.,first-last,bare,,,Benjamin,Pidcock,Esq,,,,,"Benjamin Pidcock, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0797,Sancho-Letters-1-0797,Sancho-Letters-1-0797,"Richard Pearce, Esq.",Richard Pearce Esq.,first-last,bare,,,Richard,Pearce,Esq,,,,,"Richard Pearce, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0798,Sancho-Letters-1-0798,Sancho-Letters-1-0798,"Francis Plumer, Esq.",Francis Plumer Esq.,first-last,bare,,,Francis,Plumer,Esq,,,,,"Francis Plumer, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0799,Sancho-Letters-1-0799,Sancho-Letters-1-0799,"John Purchas, Esq.",John Purchas Esq.,first-last,bare,,,John,Purchas,Esq,,,,,"John Purchas, Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0800,Sancho-Letters-1-0800,Sancho-Letters-1-0800,"Peregrine Phillips, sen. Esq.",Peregrine Phillips Sen. Esq.,first-last,bare,,,Peregrine,Phillips,sen. Esq,,,,,"Peregrine Phillips, sen. Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0801,Sancho-Letters-1-0801,Sancho-Letters-1-0801,"Peregrine Phillips, jun. Esq.",Peregrine Phillips Jun. Esq.,first-last,bare,,,Peregrine,Phillips,jun. Esq,,,,,"Peregrine Phillips, jun. Esq.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0802,Sancho-Letters-1-0802,Sancho-Letters-1-0802,Miss Anna Maria Phillips,Miss Anna Maria Phillips,first-last,personal,,Miss,Anna,Maria Phillips,,,,,,Miss Anna Maria Phillips,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0803,Sancho-Letters-1-0803,Sancho-Letters-1-0803,Mr. J. Paine,Mr. J. Paine,first-last,personal,,Mr.,J.,Paine,,,,,,Mr. J. Paine,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0804,Sancho-Letters-1-0804,Sancho-Letters-1-0804,"Rev. S. Parker, B. A.",Rev. S. Parker B. A.,first-last,personal,,Rev.,S.,Parker,B. A,,,,,"Rev. S. Parker, B. A.",Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0805,Sancho-Letters-1-0805,Sancho-Letters-1-0805,Mr. Payne,Mr. Payne,first-last,personal,,Mr.,,Payne,,,,,,Mr. Payne,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0806,Sancho-Letters-1-0806,Sancho-Letters-1-0806,Mr. Powys,Mr. Powys,first-last,personal,,Mr.,,Powys,,,,,,Mr. Powys,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0807,Sancho-Letters-1-0807,Sancho-Letters-1-0807,Mr. C. Pigot,Mr. C. Pigot,first-last,personal,,Mr.,C.,Pigot,,,,,,Mr. C. Pigot,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0808,Sancho-Letters-1-0808,Sancho-Letters-1-0808,Mr. Pate,Mr. Pate,first-last,personal,,Mr.,,Pate,,,,,,Mr. Pate,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0809,Sancho-Letters-1-0809,Sancho-Letters-1-0809,Rev. H. Punchard,Rev. H. Punchard,first-last,personal,,Rev.,H.,Punchard,,,,,,Rev. H. Punchard,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0810,Sancho-Letters-1-0810,Sancho-Letters-1-0810,Mr. Pugh,Mr. Pugh,first-last,personal,,Mr.,,Pugh,,,,,,Mr. Pugh,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0811,Sancho-Letters-1-0811,Sancho-Letters-1-0811,Mrs. Pomphrey,Mrs. Pomphrey,first-last,personal,,Mrs.,,Pomphrey,,,,,,Mrs. Pomphrey,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0812,Sancho-Letters-1-0812,Sancho-Letters-1-0812,Mr. B. Page,Mr. B. Page,first-last,personal,,Mr.,B.,Page,,,,,,Mr. B. Page,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0813,Sancho-Letters-1-0813,Sancho-Letters-1-0813,Miss Price,Miss Price,first-last,personal,,Miss,,Price,,,,,,Miss Price,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0814,Sancho-Letters-1-0814,Sancho-Letters-1-0814,Mrs. Pickard,Mrs. Pickard,first-last,personal,,Mrs.,,Pickard,,,,,,Mrs. Pickard,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0815,Sancho-Letters-1-0815,Sancho-Letters-1-0815,Mrs. Prior,Mrs. Prior,first-last,personal,,Mrs.,,Prior,,,,,,Mrs. Prior,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0816,Sancho-Letters-1-0816,Sancho-Letters-1-0816,Mrs. Pouilly,Mrs. Pouilly,first-last,personal,,Mrs.,,Pouilly,,,,,,Mrs. Pouilly,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0817,Sancho-Letters-1-0817,Sancho-Letters-1-0817,Mr. Pillener,Mr. Pillener,first-last,personal,,Mr.,,Pillener,,,,,,Mr. Pillener,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0818,Sancho-Letters-1-0818,Sancho-Letters-1-0818,Mr. J. Pillener,Mr. J. Pillener,first-last,personal,,Mr.,J.,Pillener,,,,,,Mr. J. Pillener,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0819,Sancho-Letters-1-0819,Sancho-Letters-1-0819,Mr. Thomas Pillener,Mr. Thomas Pillener,first-last,personal,,Mr.,Thomas,Pillener,,,,,,Mr. Thomas Pillener,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0820,Sancho-Letters-1-0820,Sancho-Letters-1-0820,Mr. Phillips,Mr. Phillips,first-last,personal,,Mr.,,Phillips,,,,,,Mr. Phillips,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0821,Sancho-Letters-1-0821,Sancho-Letters-1-0821,Rev. Robert Phillips,Rev. Robert Phillips,first-last,personal,,Rev.,Robert,Phillips,,,,,,Rev. Robert Phillips,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0822,Sancho-Letters-1-0822,Sancho-Letters-1-0822,Miss Phillips,Miss Phillips,first-last,personal,,Miss,,Phillips,,,,,,Miss Phillips,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0823,Sancho-Letters-1-0823,Sancho-Letters-1-0823,Mrs. Prendergrass,Mrs. Prendergrass,first-last,personal,,Mrs.,,Prendergrass,,,,,,Mrs. Prendergrass,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0824,Sancho-Letters-1-0824,Sancho-Letters-1-0824,Mr. Parratt,Mr. Parratt,first-last,personal,,Mr.,,Parratt,,,,,,Mr. Parratt,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0825,Sancho-Letters-1-0825,Sancho-Letters-1-0825,Mrs. Powell,Mrs. Powell,first-last,personal,,Mrs.,,Powell,,,,,,Mrs. Powell,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0826,Sancho-Letters-1-0826,Sancho-Letters-1-0826,Rev. D. Potts,Rev. D. Potts,first-last,personal,,Rev.,D.,Potts,,,,,,Rev. D. Potts,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0827,Sancho-Letters-1-0827,Sancho-Letters-1-0827,Mr. William Pell,Mr. William Pell,first-last,personal,,Mr.,William,Pell,,,,,,Mr. William Pell,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0828,Sancho-Letters-1-0828,Sancho-Letters-1-0828,Mr. Thomas Prentice,Mr. Thomas Prentice,first-last,personal,,Mr.,Thomas,Prentice,,,,,,Mr. Thomas Prentice,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0829,Sancho-Letters-1-0829,Sancho-Letters-1-0829,Mr. Purkis,Mr. Purkis,first-last,personal,,Mr.,,Purkis,,,,,,Mr. Purkis,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0830,Sancho-Letters-1-0830,Sancho-Letters-1-0830,Mr. Pigot,Mr. Pigot,first-last,personal,,Mr.,,Pigot,,,,,,Mr. Pigot,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0831,Sancho-Letters-1-0831,Sancho-Letters-1-0831,Mr. Potts,Mr. Potts,first-last,personal,,Mr.,,Potts,,,,,,Mr. Potts,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0832,Sancho-Letters-1-0832,Sancho-Letters-1-0832,Mr. Pilkington,Mr. Pilkington,first-last,personal,,Mr.,,Pilkington,,,,,,Mr. Pilkington,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0833,Sancho-Letters-1-0833,Sancho-Letters-1-0833,Mr. Punchard,Mr. Punchard,first-last,personal,,Mr.,,Punchard,,,,,,Mr. Punchard,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0834,Sancho-Letters-1-0834,Sancho-Letters-1-0834,His Grace the Duke of Queensberry,Duke of Queensberry,first-last,titled,duke of queensberry,Duke of Queensberry,,,,,,,,His Grace the Duke of Queensberry,Letters,"Sancho, Ignatius",1,1782
Sancho-Letters-1-0835,Sancho-Letters-1-0835,Sancho-Letters-1-0835,"Robert Quince, Esq.",Robert Quince Esq.,first-last,bare,,,Robert,Quince,Esq,,,,,"Robert Quince, Esq.",Letters,"Sancho, Ignatius",1,1782
