group_id,match,entry_id,person_id,normalized_name,listed as,parsed_title,parsed_first,parsed_last,parsed_postnominals,parsed_occupation,parsed_affiliation,parsed_location,book,edition,year,match_rule,match_tier
cm_0444,y,Equiano-Interesting-5-0142,Equiano-Interesting-5-0142,Hon. William Pickett Esq. Lord Mayor of London,"Hon. William Pickett, Esq; Lord Mayor of London",Hon.,William,Pickett,Esq,,,,Interesting Narrative,5,1792,exact_last+exact_first,auto_within
cm_0444,y,Equiano-Interesting-6-0152,Equiano-Interesting-6-0152,Hon. William Pickett Esq. Lord Mayor of London,"Hon. William Pickett, Esq. Lord Mayor of London",Hon.,William,Pickett,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0445,y,Equiano-Interesting-2-0280,Equiano-Interesting-2-0280,Mr. O. Parry,Mr. O. Parry,Mr.,O.,Parry,,,,,Interesting Narrative,2,1789,exact_last+initial_first,auto_within
cm_0445,y,Equiano-Interesting-3-0290,Equiano-Interesting-3-0290,Mr. O. Parry,Mr. O. Parry,Mr.,O.,Parry,,,,,Interesting Narrative,3,1790,exact_last+initial_first,auto_within
cm_0446,y,Equiano-Interesting-2-0282,Equiano-Interesting-2-0282,Rev. Dr. Peckard of Cambridge,The Reverend Dr Peckard of Cambridge,Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,2,1789,exact_last+missing_first+loc,auto_within
cm_0446,y,Equiano-Interesting-3-0292,Equiano-Interesting-3-0292,Rev. Dr. Peckard of Cambridge,The Reverend Dr. Peckard of Cambridge,Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,3,1790,exact_last+missing_first+loc,auto_within
cm_0446,y,Equiano-Interesting-4-0313,Equiano-Interesting-4-0313,Rev. Dr. Peckard of Cambridge,The Reverend Dr. Peckard of Cambridge,Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,4,1791,exact_last+missing_first+loc,auto_within
cm_0446,y,Equiano-Interesting-5-0143,Equiano-Interesting-5-0143,Rev. Dr. Peckard of Cambridge,Rev. Dr Peckard of Cambridge,Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,5,1792,exact_last+missing_first+loc,auto_within
cm_0446,y,Equiano-Interesting-6-0153,Equiano-Interesting-6-0153,Rev. Dr. Peckard of Cambridge,Rev. Dr. Peckard of Cambridge,Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,6,1793,exact_last+missing_first+loc,auto_within
cm_0446,y,Equiano-Interesting-7-0154,Equiano-Interesting-7-0154,Rev. Dr. Peckard of Cambridge,Rev. Dr. Peckard of Cambridge,Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,7,1793,exact_last+missing_first+loc,auto_within
cm_0446,y,Equiano-Interesting-8-0159,Equiano-Interesting-8-0159,Rev. Dr. Peckard of Cambridge,"Rev. Dr. Peckard, of Cambridge",Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,8,1794,exact_last+missing_first+loc,auto_within
cm_0446,y,Equiano-Interesting-9-0158,Equiano-Interesting-9-0158,Rev. Dr. Peckard of Cambridge,"Rev. Dr. Peckard, of Cambridge",Rev. Dr.,,Peckard,,,,Cambridge,Interesting Narrative,9,1794,exact_last+missing_first+loc,auto_within
cm_0447,y,Equiano-Interesting-2-0296,Equiano-Interesting-2-0296,Mr. Samuel Purle,Mr. Samuel Purle,Mr.,Samuel,Purle,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0447,y,Equiano-Interesting-3-0306,Equiano-Interesting-3-0306,Mr. Samuel Purle,Mr. Samuel Purle,Mr.,Samuel,Purle,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0448,y,Equiano-Interesting-2-0311,Equiano-Interesting-2-0311,Adm. Roddam,Admiral Roddam,Adm.,,Roddam,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0448,y,Equiano-Interesting-3-0321,Equiano-Interesting-3-0321,Adm. Roddam,Admiral Roddam,Adm.,,Roddam,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0448,y,Equiano-Interesting-4-0323,Equiano-Interesting-4-0323,Adm. Roddam,Adm iral Roddam,Adm.,,Roddam,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0448,y,Equiano-Interesting-5-0153,Equiano-Interesting-5-0153,Adm. Roddam,Admiral Roddam,Adm.,,Roddam,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0448,y,Equiano-Interesting-6-0165,Equiano-Interesting-6-0165,Adm. Roddam,Admiral Rodda,Adm.,,Roddam,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0448,y,Equiano-Interesting-7-0172,Equiano-Interesting-7-0172,Adm. Roddam,Admiral Roddam,Adm.,,Roddam,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0448,y,Equiano-Interesting-8-0176,Equiano-Interesting-8-0176,Adm. Roddam,Admiral Roddam,Adm.,,Roddam,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0448,y,Equiano-Interesting-9-0176,Equiano-Interesting-9-0176,Adm. Roddam,Admiral Roddam,Adm.,,Roddam,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0449,y,Equiano-Interesting-2-0321,Equiano-Interesting-2-0321,Mr. Sampson,Mr Sampson,Mr.,,Sampson,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0449,y,Equiano-Interesting-3-0331,Equiano-Interesting-3-0331,Mr. Sampson,Mr. Sampson,Mr.,,Sampson,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0450,y,Equiano-Interesting-2-0329,Equiano-Interesting-2-0329,Mr. Richard Shepherd,Mr. Richard Shepherd,Mr.,Richard,Shepherd,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0450,y,Equiano-Interesting-3-0339,Equiano-Interesting-3-0339,Mr. Richard Shepherd,Mr. Richard Shepherd,Mr.,Richard,Shepherd,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0451,y,Equiano-Interesting-2-0330,Equiano-Interesting-2-0330,Mr. William Shill,Mr. William Shill,Mr.,William,Shill,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0451,y,Equiano-Interesting-3-0340,Equiano-Interesting-3-0340,Mr. William Shill,Mr. William Shill,Mr.,William,Shill,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0452,y,Equiano-Interesting-2-0338,Equiano-Interesting-2-0338,John James Smith,John James Smith,,John,James Smith,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0452,y,Equiano-Interesting-3-0349,Equiano-Interesting-3-0349,John James Smith,ohn James Smith,,John,James Smith,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0453,y,Equiano-Interesting-2-0340,Equiano-Interesting-2-0340,Thomas Spalding,Thomas Spalding,,Thomas,Spalding,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0453,y,Equiano-Interesting-3-0351,Equiano-Interesting-3-0351,Thomas Spalding,Thomas Spalding,,Thomas,Spalding,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0454,y,Equiano-Interesting-2-0341,Equiano-Interesting-2-0341,John Spratt,John Spratt,,John,Spratt,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0454,y,Equiano-Interesting-3-0352,Equiano-Interesting-3-0352,John Spratt,John Spratt,,John,Spratt,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0455,y,Equiano-Interesting-2-0347,Equiano-Interesting-2-0347,Mr. John Strickland,Mr. John Strickland,Mr.,John,Strickland,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0455,y,Equiano-Interesting-3-0358,Equiano-Interesting-3-0358,Mr. John Strickland,Mr. John Strickland,Mr.,John,Strickland,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0456,y,Equiano-Interesting-2-0349,Equiano-Interesting-2-0349,Mr. William Symonds,Mr. William Symonds,Mr.,William,Symonds,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0456,y,Equiano-Interesting-3-0361,Equiano-Interesting-3-0361,Mr. William Symonds,Mr. William Symonds,Mr.,William,Symonds,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0457,y,Equiano-Interesting-2-0350,Equiano-Interesting-2-0350,Dr. Thackeray,Dr. Thackeray,Dr.,,Thackeray,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0457,y,Equiano-Interesting-3-0362,Equiano-Interesting-3-0362,Dr. Thackeray,Dr. Thackeray,Dr.,,Thackeray,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0457,y,Equiano-Interesting-4-0339,Equiano-Interesting-4-0339,Dr. Thackeray,Dr. Thackeray,Dr.,,Thackeray,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0457,y,Equiano-Interesting-5-0173,Equiano-Interesting-5-0173,Dr. Thackeray,Dr Thackeray,Dr.,,Thackeray,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0457,y,Equiano-Interesting-6-0190,Equiano-Interesting-6-0190,Dr. Thackeray,Dr. Thackery,Dr.,,Thackeray,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0457,y,Equiano-Interesting-7-0193,Equiano-Interesting-7-0193,Dr. Thackeray,Dr. Thackery,Dr.,,Thackeray,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0457,y,Equiano-Interesting-8-0198,Equiano-Interesting-8-0198,Dr. Thackeray,Dr. Thackery,Dr.,,Thackeray,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0457,y,Equiano-Interesting-9-0198,Equiano-Interesting-9-0198,Dr. Thackeray,Dr. Thackery,Dr.,,Thackeray,,,,,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0458,y,Equiano-Interesting-2-0352,Equiano-Interesting-2-0352,Mr. Abraham Thorp,Mr. Abraham Thorp,Mr.,Abraham,Thorp,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0458,y,Equiano-Interesting-3-0365,Equiano-Interesting-3-0365,Mr. Abraham Thorp,Mr. Abraham Thorp,Mr.,Abraham,Thorp,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0459,y,Equiano-Interesting-6-0431,Equiano-Interesting-6-0431,Mr. William Thorp,Mr. William Thorp,Mr.,William,Thorp,,,,,Interesting Narrative,6,1793,exact_last+exact_first,auto_within
cm_0459,y,Equiano-Interesting-7-0389,Equiano-Interesting-7-0389,Mr. William Thorp,Mr. William Thorp,Mr.,William,Thorp,,,,,Interesting Narrative,7,1793,exact_last+exact_first,auto_within
cm_0459,y,Equiano-Interesting-8-0393,Equiano-Interesting-8-0393,Mr. William Thorp,Mr. William Thorp,Mr.,William,Thorp,,,,,Interesting Narrative,8,1794,exact_last+exact_first,auto_within
cm_0459,y,Equiano-Interesting-9-0396,Equiano-Interesting-9-0396,Mr. William Thorp,Mr. William Thorp,Mr.,William,Thorp,,,,,Interesting Narrative,9,1794,exact_last+exact_first,auto_within
cm_0460,y,Equiano-Interesting-2-0386,Equiano-Interesting-2-0386,Mr. William Watson,Mr. William Watson,Mr.,William,Watson,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0460,y,Equiano-Interesting-3-0407,Equiano-Interesting-3-0407,Mr. William Watson,Mr. William Watson,Mr.,William,Watson,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0461,y,Equiano-Interesting-5-0419,Equiano-Interesting-5-0419,Mr. John Watson Writer,"Mr John Watson, Writer",Mr.,John,Watson,,,,Writer,Interesting Narrative,5,1792,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-6-0470,Equiano-Interesting-6-0470,Mr. J. Watson,Mr. J. Watson,Mr.,J.,Watson,,,,,Interesting Narrative,6,1793,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-6-0692,Equiano-Interesting-6-0692,Mr. John Watson Writer,"Mr. John Watson, Writer",Mr.,John,Watson,,,,Writer,Interesting Narrative,6,1793,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-7-0418,Equiano-Interesting-7-0418,Mr. J. Watson,Mr. J. Watson,Mr.,J.,Watson,,,,,Interesting Narrative,7,1793,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-7-0706,Equiano-Interesting-7-0706,Mr. J. Watson Writer,"Mr. J. Watson, Writer",Mr.,J.,Watson,,,,Writer,Interesting Narrative,7,1793,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-8-0422,Equiano-Interesting-8-0422,Mr. J. Watson,Mr. J. Watson,Mr.,J.,Watson,,,,,Interesting Narrative,8,1794,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-8-0882,Equiano-Interesting-8-0882,Mr. J. Watson Writer,"Mr. J. Watson, Writer",Mr.,J.,Watson,,,,Writer,Interesting Narrative,8,1794,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-9-0425,Equiano-Interesting-9-0425,Mr. J. Watson,Mr. J. Watson,Mr.,J.,Watson,,,,,Interesting Narrative,9,1794,exact_last+initial_first,auto_within
cm_0461,y,Equiano-Interesting-9-0888,Equiano-Interesting-9-0888,Mr. J. Watson Writer,"Mr. J. Watson, Writer",Mr.,J.,Watson,,,,Writer,Interesting Narrative,9,1794,exact_last+initial_first,auto_within
cm_0909,y,Equiano-Interesting-8-0711,Equiano-Interesting-8-0711,Mr. George Watson,"Mr. George Watson, 2 do.",Mr.,George,Watson,,,,ditto,Interesting Narrative,8,1794,exact_last+exact_first+cluster_merge,auto_within
cm_0909,y,Equiano-Interesting-9-0684,Equiano-Interesting-9-0684,Mr. George Watson,Mr. George Watson,Mr.,George,Watson,,,,,Interesting Narrative,9,1794,exact_last+exact_first+cluster_merge,auto_within
cm_0463,y,Equiano-Interesting-2-0387,Equiano-Interesting-2-0387,Mr. James Welch,Mr. James Welch,Mr.,James,Welch,,,,,Interesting Narrative,2,1789,exact_last+exact_first,auto_within
cm_0463,y,Equiano-Interesting-3-0408,Equiano-Interesting-3-0408,Mr. James Welch,Mr. James Welch,Mr.,James,Welch,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0464,y,Equiano-Interesting-2-0388,Equiano-Interesting-2-0388,Mrs. Willmott,Mrs. Willmot,Mrs.,,Willmott,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0464,y,Equiano-Interesting-3-0409,Equiano-Interesting-3-0409,Mrs. Willmott,Mrs. Willmott,Mrs.,,Willmott,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0354,y,Equiano-Interesting-2-0389,Equiano-Interesting-2-0389,Mr. George Wille,Mr. George Wille,Mr.,George,Wille,,,,,Interesting Narrative,2,1789,exact_last+exact_first+cluster_merge,auto_within
cm_0354,y,Equiano-Interesting-3-0410,Equiano-Interesting-3-0410,Mr. George Wille,Mr. George Wille,Mr.,George,Wille,,,,,Interesting Narrative,3,1790,exact_last+exact_first+cluster_merge,auto_within
cm_0466,y,Equiano-Interesting-2-0390,Equiano-Interesting-2-0390,Mr. Yeo,Mr. Yeo,Mr.,,Yeo,,,,,Interesting Narrative,2,1789,exact_last+missing_first,auto_within
cm_0466,y,Equiano-Interesting-3-0411,Equiano-Interesting-3-0411,Mr. Yeo,Mr. Yeo,Mr.,,Yeo,,,,,Interesting Narrative,3,1790,exact_last+missing_first,auto_within
cm_0466,y,Equiano-Interesting-4-0370,Equiano-Interesting-4-0370,Mr. Yeo,Mr. Yeo,Mr.,,Yeo,,,,,Interesting Narrative,4,1791,exact_last+missing_first,auto_within
cm_0466,y,Equiano-Interesting-5-0200,Equiano-Interesting-5-0200,Mr. ---- Yeo,Mr ---- Yeo,Mr.,----,Yeo,,,,,Interesting Narrative,5,1792,exact_last+missing_first,auto_within
cm_0466,y,Equiano-Interesting-6-0215,Equiano-Interesting-6-0215,Mr. ---- Yeo,Mr. ---- Yeo,Mr.,----,Yeo,,,,,Interesting Narrative,6,1793,exact_last+missing_first,auto_within
cm_0466,y,Equiano-Interesting-7-0220,Equiano-Interesting-7-0220,Mr. ---- Yeo,Mr. ---- Yeo,Mr.,----,Yeo,,,,,Interesting Narrative,7,1793,exact_last+missing_first,auto_within
cm_0466,y,Equiano-Interesting-8-0226,Equiano-Interesting-8-0226,Mr. ---- Yeo,Mr. ---- Yeo,Mr.,----,Yeo,,,,,Interesting Narrative,8,1794,exact_last+missing_first,auto_within
cm_0466,y,Equiano-Interesting-9-0226,Equiano-Interesting-9-0226,Mr. Yeo of Portsmouth,"Mr. Yeo, of Portsmouth",Mr.,,Yeo,,,,Portsmouth,Interesting Narrative,9,1794,exact_last+missing_first,auto_within
cm_0467,y,Equiano-Interesting-3-0035,Equiano-Interesting-3-0035,William Bliss Birmingham,"William Bliss, Birmingham, 12 copies",,William,Bliss,,,,Birmingham,Interesting Narrative,3,1790,exact_last+exact_first+loc,auto_within
cm_0467,y,Equiano-Interesting-4-0189,Equiano-Interesting-4-0189,William Bliss of Birmingham,"Wm. Bliffs, of Birmingham, 13 copies",,William,Bliss,,,,Birmingham,Interesting Narrative,4,1791,exact_last+exact_first+loc,auto_within
cm_0467,y,Equiano-Interesting-5-0026,Equiano-Interesting-5-0026,William Bliss of Birmingham,Wm. Bliss of Birmingham,,William,Bliss,,,,Birmingham,Interesting Narrative,5,1792,exact_last+exact_first+loc,auto_within
cm_0467,y,Equiano-Interesting-6-0026,Equiano-Interesting-6-0026,William Bliss of Birmingham,Wm. Bliss of Birmingham,,William,Bliss,,,,Birmingham,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0467,y,Equiano-Interesting-7-0026,Equiano-Interesting-7-0026,William Bliss of Birmingham,Wm. Bliss of Birmingham,,William,Bliss,,,,Birmingham,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0467,y,Equiano-Interesting-8-0026,Equiano-Interesting-8-0026,William Bliss of Birmingham,"Wm. Bliss, of Birmingham",,William,Bliss,,,,Birmingham,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0467,y,Equiano-Interesting-9-0026,Equiano-Interesting-9-0026,William Bliss of Birmingham,"Wm.Bliss, of Birmingham",,William,Bliss,,,,Birmingham,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0468,y,Equiano-Interesting-3-0097,Equiano-Interesting-3-0097,Miss Susan Cullen,Miss Susan Cullen,Miss,Susan,Cullen,,,,,Interesting Narrative,3,1790,exact_last+exact_first,auto_within
cm_0468,y,Equiano-Interesting-4-0219,Equiano-Interesting-4-0219,Miss Susan Cullen,Miss Susan Cullen,Miss,Susan,Cullen,,,,,Interesting Narrative,4,1791,exact_last+exact_first,auto_within
cm_0469,y,Equiano-Interesting-3-0098,Equiano-Interesting-3-0098,Alderman Curtis M. P.,"Alderman Curtis, M. P.",Alderman,,Curtis,M. P,,,,Interesting Narrative,3,1790,exact_last+missing_first+post,auto_within
cm_0469,y,Equiano-Interesting-4-0220,Equiano-Interesting-4-0220,Alderman Curtis M. P.,"Alderman Curtis, M. P.",Alderman,,Curtis,M. P,,,,Interesting Narrative,4,1791,exact_last+missing_first+post,auto_within
cm_0469,y,Equiano-Interesting-5-0056,Equiano-Interesting-5-0056,Alderman Curtis M. P.,"Alderman Curtis, M. P.",Alderman,,Curtis,M. P,,,,Interesting Narrative,5,1792,exact_last+missing_first+post,auto_within
cm_0469,y,Equiano-Interesting-6-0057,Equiano-Interesting-6-0057,Alderman Curtis M. P.,"Alderman Curtis, M. P.",Alderman,,Curtis,M. P,,,,Interesting Narrative,6,1793,exact_last+missing_first+post,auto_within
cm_0469,y,Equiano-Interesting-7-0057,Equiano-Interesting-7-0057,Alderman Curtis M. P.,"Alderman Curtis, M. P.",Alderman,,Curtis,M. P,,,,Interesting Narrative,7,1793,exact_last+missing_first+post,auto_within
cm_0469,y,Equiano-Interesting-8-0058,Equiano-Interesting-8-0058,Alderman Curtis M. P.,"Alderman Curtis, M.P.",Alderman,,Curtis,,,,M.P,Interesting Narrative,8,1794,exact_last+missing_first+post,auto_within
cm_0469,y,Equiano-Interesting-9-0058,Equiano-Interesting-9-0058,Alderman Curtis M. P.,"Alderman Curtis, M. P.",Alderman,,Curtis,M. P,,,,Interesting Narrative,9,1794,exact_last+missing_first+post,auto_within
cm_0459,y,Equiano-Interesting-3-0341,Equiano-Interesting-3-0341,William Shore Esq. Sheffield,"Wm. Shore, Esq. Sheffield, 12 copies",,William,Shore,,,,Esq. Sheffield,Interesting Narrative,3,1790,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0459,y,Equiano-Interesting-4-0332,Equiano-Interesting-4-0332,William Shore Esq. Sheffield,"Wm. Shore, Esq. Sheffield, 12 copies",,William,Shore,,,,Esq. Sheffield,Interesting Narrative,4,1791,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0459,y,Equiano-Interesting-6-0179,Equiano-Interesting-6-0179,William Shore Esq. Sheffield,"William Shore,Esq. Sheffield",,William,Shore,,,,Esq. Sheffield,Interesting Narrative,6,1793,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0459,y,Equiano-Interesting-5-0165,Equiano-Interesting-5-0165,William Shore Esq. Sheffield,"William Shore, Esq; Sheffield",,William,Shore,Esq,,,Sheffield,Interesting Narrative,5,1792,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0459,y,Equiano-Interesting-7-0183,Equiano-Interesting-7-0183,William Shore Esq. of Sheffield,"William Shore, Esq. of Sheffield",,William,Shore,,,,Sheffield,Interesting Narrative,7,1793,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0459,y,Equiano-Interesting-8-0187,Equiano-Interesting-8-0187,William Shore Esq. of Sheffield,"William Shore, Esq. of Sheffield",,William,Shore,,,,Sheffield,Interesting Narrative,8,1794,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0459,y,Equiano-Interesting-9-0187,Equiano-Interesting-9-0187,William Shore Esq. of Sheffield,"William Shore, Esq. of Sheffield",,William,Shore,,,,Sheffield,Interesting Narrative,9,1794,exact_last+exact_first+loc+cluster_merge,auto_within
cm_0472,y,Equiano-Interesting-3-0372,Equiano-Interesting-3-0372,William Tuke York,"Wm. Tuke, York",,William,Tuke,,,,York,Interesting Narrative,3,1790,exact_last+exact_first+loc,auto_within
cm_0472,y,Equiano-Interesting-4-0346,Equiano-Interesting-4-0346,William Tuke of York,"Wm. Tuke, of York",,William,Tuke,,,,York,Interesting Narrative,4,1791,exact_last+exact_first+loc,auto_within
cm_0472,y,Equiano-Interesting-5-0179,Equiano-Interesting-5-0179,William Tuke of York,William Tuke of York,,William,Tuke,,,,York,Interesting Narrative,5,1792,exact_last+exact_first+loc,auto_within
cm_0472,y,Equiano-Interesting-6-0193,Equiano-Interesting-6-0193,William Tuke of York,William Tuke of York,,William,Tuke,,,,York,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0472,y,Equiano-Interesting-7-0196,Equiano-Interesting-7-0196,William Tuke of York,William Tuke of York,,William,Tuke,,,,York,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0472,y,Equiano-Interesting-8-0201,Equiano-Interesting-8-0201,William Tuke of York,William Tuke of York,,William,Tuke,,,,York,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0472,y,Equiano-Interesting-9-0201,Equiano-Interesting-9-0201,William Tuke of York,"William Tuke, of York",,William,Tuke,,,,York,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0473,y,Equiano-Interesting-3-0382,Equiano-Interesting-3-0382,Jonathan Walker Esq. Rotherham,"Johnathan Walker, Esq. Rotherham, 4 copies",,Jonathan,Walker,,,,Esq. Rotherham,Interesting Narrative,3,1790,exact_last+exact_first+loc,auto_within
cm_0473,y,Equiano-Interesting-4-0356,Equiano-Interesting-4-0356,Jonathan Walker Esq. Rotherham,"Johnathan Walker, Esq. Rotherham, 4 copies",,Jonathan,Walker,,,,Esq. Rotherham,Interesting Narrative,4,1791,exact_last+exact_first+loc,auto_within
cm_0473,y,Equiano-Interesting-6-0201,Equiano-Interesting-6-0201,Jonathan Walker Esq. Rotherham,"Johnathan Walker, Esq. Rotheram",,Jonathan,Walker,,,,Esq. Rotherham,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0473,y,Equiano-Interesting-6-0467,Equiano-Interesting-6-0467,Mr. Jonathan Walker,Mr. Jonathan Walker,Mr.,Jonathan,Walker,,,,,Interesting Narrative,6,1793,exact_last+exact_first+loc,auto_within
cm_0473,y,Equiano-Interesting-7-0416,Equiano-Interesting-7-0416,Mr. Jonathan Walker,Mr. Jonathan Walker,Mr.,Jonathan,Walker,,,,,Interesting Narrative,7,1793,exact_last+exact_first+loc,auto_within
cm_0473,y,Equiano-Interesting-8-0420,Equiano-Interesting-8-0420,Mr. Jonathan Walker,Mr. Jonathan Walker,Mr.,Jonathan,Walker,,,,,Interesting Narrative,8,1794,exact_last+exact_first+loc,auto_within
cm_0473,y,Equiano-Interesting-9-0423,Equiano-Interesting-9-0423,Mr. Jonathan Walker,Mr. Jonathan Walker,Mr.,Jonathan,Walker,,,,,Interesting Narrative,9,1794,exact_last+exact_first+loc,auto_within
cm_0474,y,Equiano-Interesting-3-0383,Equiano-Interesting-3-0383,Samuel Walker Esq.,"Samuel Walker, Esq. Ditto",,Samuel,Walker,Esq. Ditto,,,,Interesting Narrative,3,1790,exact_last+exact_first+post,auto_within
cm_0474,y,Equiano-Interesting-4-0357,Equiano-Interesting-4-0357,Samuel Walker Esq.,"Samuel Walker, Esq. Ditto",,Samuel,Walker,Esq. Ditto,,,,Interesting Narrative,4,1791,exact_last+exact_first+post,auto_within
cm_0474,y,Equiano-Interesting-6-0202,Equiano-Interesting-6-0202,Samuel Walker Esq. Rotherham,"Samuel Walker, Esq. Rotheram",,Samuel,Walker,,,,Esq. Rotherham,Interesting Narrative,6,1793,exact_last+exact_first+post,auto_within
cm_0474,y,Equiano-Interesting-7-0207,Equiano-Interesting-7-0207,Samuel Walker Esq. of Rotherham,"Samuel Walker, Esq. of Rotheram",,Samuel,Walker,,,,Rotherham,Interesting Narrative,7,1793,exact_last+exact_first+post,auto_within
cm_0474,y,Equiano-Interesting-8-0213,Equiano-Interesting-8-0213,Samuel Walker Esq. of Rotherham,"Samuel Walker, Esq. of Rotherham",,Samuel,Walker,,,,Rotherham,Interesting Narrative,8,1794,exact_last+exact_first+post,auto_within
cm_0474,y,Equiano-Interesting-9-0213,Equiano-Interesting-9-0213,Samuel Walker Esq. of Rotherham,"Samuel Walker, Esq. of Rotherham",,Samuel,Walker,,,,Rotherham,Interesting Narrative,9,1794,exact_last+exact_first+post,auto_within
cm_0475,y,Equiano-Interesting-3-0384,Equiano-Interesting-3-0384,Joshua Walker Esq.,"Joshua Walker, Esq. Ditto",,Joshua,Walker,Esq. Ditto,,,,Interesting Narrative,3,1790,exact_last+exact_first+post,auto_within
cm_0475,y,Equiano-Interesting-4-0358,Equiano-Interesting-4-0358,Joshua Walker Esq.,"Joshua Walker, Esq. Ditto",,Joshua,Walker,Esq. Ditto,,,,Interesting Narrative,4,1791,exact_last+exact_first+post,auto_within
cm_0475,y,Equiano-Interesting-5-0188,Equiano-Interesting-5-0188,Joshua Walker Esq.,"Joshua Walker, Esq; ditto",,Joshua,Walker,Esq,,,ditto,Interesting Narrative,5,1792,exact_last+exact_first+post,auto_within
