group_id,match,entry_id,person_id,title_key,title_holder,normalized_name,listed as,book,edition,year,match_tier
tt_0001,y,Equiano-Interesting-4-0001,Equiano-Interesting-4-0001,archbishop of dublin,,Archbishop of Dublin,His Grace the Archbishop of Dublin,Interesting Narrative,4,1791,title_same
tt_0001,y,Equiano-Interesting-6-0473,Equiano-Interesting-6-0473,archbishop of dublin,,Archbishop of Dublin,His Grace the Archbishop of Dublin.,Interesting Narrative,6,1793,title_same
tt_0001,y,Equiano-Interesting-7-0488,Equiano-Interesting-7-0488,archbishop of dublin,,Archbishop of Dublin,His Grace the Archbishop of Dublin.,Interesting Narrative,7,1793,title_same
tt_0002,y,Equiano-Interesting-5-0114,Equiano-Interesting-5-0114,bishop of london,Beilby Porteus,Bishop of London,The Bishop of London,Interesting Narrative,5,1792,title_same
tt_0002,y,Equiano-Interesting-6-0121,Equiano-Interesting-6-0121,bishop of london,Beilby Porteus,Bishop of London,The Bishop of London,Interesting Narrative,6,1793,title_same
tt_0003,y,Equiano-Interesting-5-0181,Equiano-Interesting-5-0181,bishop of worcester,,Bishop of Worcester,The Bishop of Worcester,Interesting Narrative,5,1792,title_same
tt_0003,y,Equiano-Interesting-6-0196,Equiano-Interesting-6-0196,bishop of worcester,,Bishop of Worcester,The Bishop of Worcester,Interesting Narrative,6,1793,title_same
tt_0003,y,Equiano-Interesting-7-0201,Equiano-Interesting-7-0201,bishop of worcester,,Bishop of Worcester,The Bishop of Worcester,Interesting Narrative,7,1793,title_same
tt_0003,y,Equiano-Interesting-8-0207,Equiano-Interesting-8-0207,bishop of worcester,,Bishop of Worcester,The Bishop of Worcester,Interesting Narrative,8,1794,title_same
tt_0003,y,Equiano-Interesting-9-0207,Equiano-Interesting-9-0207,bishop of worcester,,Bishop of Worcester,The Bishop of Worcester,Interesting Narrative,9,1794,title_same
tt_0004,y,Equiano-Interesting-1-0092,Equiano-Interesting-1-0092,countess of essex,,Right Hon. the Countess of Essex,The Right Hon. the Countess of Essex,Interesting Narrative,1,1789,title_same
tt_0004,y,Equiano-Interesting-2-0113,Equiano-Interesting-2-0113,countess of essex,,Right Hon. the Countess of Essex,The Right Hon. the Countess of Essex,Interesting Narrative,2,1789,title_same
tt_0004,y,Equiano-Interesting-3-0118,Equiano-Interesting-3-0118,countess of essex,,Right Hon. the Countess of Essex,The Right Hon. the Countess of Essex,Interesting Narrative,3,1790,title_same
tt_0004,y,Equiano-Interesting-4-0232,Equiano-Interesting-4-0232,countess of essex,,Right Hon. the Countess of Essex,The Right on the Countess of Essex,Interesting Narrative,4,1791,title_same
tt_0004,y,Equiano-Interesting-5-0069,Equiano-Interesting-5-0069,countess of essex,,Countess of Essex,The Countess of Essex,Interesting Narrative,5,1792,title_same
tt_0004,y,Equiano-Interesting-6-0070,Equiano-Interesting-6-0070,countess of essex,,Countess of Essex,The Countess of Essex,Interesting Narrative,6,1793,title_same
tt_0004,y,Equiano-Interesting-7-0070,Equiano-Interesting-7-0070,countess of essex,,Countess of Essex,The Countess of Essex,Interesting Narrative,7,1793,title_same
tt_0004,y,Equiano-Interesting-8-0073,Equiano-Interesting-8-0073,countess of essex,,Countess of Essex,The Countess of Essex,Interesting Narrative,8,1794,title_same
tt_0004,y,Equiano-Interesting-9-0073,Equiano-Interesting-9-0073,countess of essex,,Countess of Essex,The Countess of Essex,Interesting Narrative,9,1794,title_same
tt_0005,y,Equiano-Interesting-2-0155,Equiano-Interesting-2-0155,countess of harrington,,Right Hon. Countess of Harrington,The Right Hon. Countess Harrington,Interesting Narrative,2,1789,title_same
tt_0005,y,Equiano-Interesting-3-0160,Equiano-Interesting-3-0160,countess of harrington,,Right Hon. Countess of Harrington,The Right Hon. Countess Harrington,Interesting Narrative,3,1790,title_same
tt_0005,y,Equiano-Interesting-4-0255,Equiano-Interesting-4-0255,countess of harrington,,Right Hon. Countess of Harrington,The Right Hon. Countess Harrington,Interesting Narrative,4,1791,title_same
tt_0005,y,Equiano-Interesting-5-0088,Equiano-Interesting-5-0088,countess of harrington,,Hon. Countess of Harrington,Hon. Countess of Harington,Interesting Narrative,5,1792,title_same
tt_0005,y,Equiano-Interesting-6-0093,Equiano-Interesting-6-0093,countess of harrington,,Hon. Countess of Harrington,Hon. Countess of Harrington,Interesting Narrative,6,1793,title_same
tt_0005,y,Equiano-Interesting-7-0093,Equiano-Interesting-7-0093,countess of harrington,,Right Hon. Countess of Harrington,Rt. Hon. Countess of Harrington,Interesting Narrative,7,1793,title_same
tt_0005,y,Equiano-Interesting-8-0096,Equiano-Interesting-8-0096,countess of harrington,,Right Hon. Countess of Harrington,Rt. Hon. Countess of Harrington,Interesting Narrative,8,1794,title_same
tt_0005,y,Equiano-Interesting-9-0096,Equiano-Interesting-9-0096,countess of harrington,,Right Hon. Countess of Harrington,Rt. Hon. Countess of Harrington,Interesting Narrative,9,1794,title_same
tt_0007,y,Equiano-Interesting-1-0130,Equiano-Interesting-1-0130,dowager countess of huntingdon,,Right Hon. Dowager Countess of Huntingdon,Right Hon. Dowager Countess of Huntingdon,Interesting Narrative,1,1789,title_same
tt_0007,y,Equiano-Interesting-2-0156,Equiano-Interesting-2-0156,dowager countess of huntingdon,,Right Hon. Dowager Countess of Huntingdon,Right Hon. Dowager Countess of Huntingdon,Interesting Narrative,2,1789,title_same
tt_0007,y,Equiano-Interesting-3-0161,Equiano-Interesting-3-0161,dowager countess of huntingdon,,Right Hon. Dowager Countess of Huntingdon,Right Hon. Dowager Countess of Huntingdon,Interesting Narrative,3,1790,title_same
tt_0007,y,Equiano-Interesting-4-0256,Equiano-Interesting-4-0256,dowager countess of huntingdon,,Right Hon. Dowager Countess of Huntingdon,Right Hon. Dowager Countess of Huntingdon,Interesting Narrative,4,1791,title_same
tt_0007,y,Equiano-Interesting-5-0089,Equiano-Interesting-5-0089,dowager countess of huntingdon,,Hon. Dowager Countess of Huntingdon,Hon. Dowager Countess Huntingdon,Interesting Narrative,5,1792,title_same
tt_0007,y,Equiano-Interesting-6-0094,Equiano-Interesting-6-0094,dowager countess of huntingdon,,Hon. Dowager Countess of Huntingdon,Hon. Dowager Countess Huntingdon,Interesting Narrative,6,1793,title_same
tt_0007,y,Equiano-Interesting-8-0097,Equiano-Interesting-8-0097,dowager countess of huntingdon,,Right Hon. Dowager Countess of Huntingdon,Rt. Hon. Dowager Countess of Huntingdon,Interesting Narrative,8,1794,title_same
tt_0007,y,Equiano-Interesting-9-0097,Equiano-Interesting-9-0097,dowager countess of huntingdon,,Right Hon. Dowager Countess of Huntingdon,Rt. Hon. Dowager Countess of Huntingdon,Interesting Narrative,9,1794,title_same
tt_0008,y,Equiano-Interesting-1-0019,Equiano-Interesting-1-0019,duchess of buccleugh,,Duchess of Buccleugh,Her Grace the Duchess of Buccleugh,Interesting Narrative,1,1789,title_same
tt_0008,y,Equiano-Interesting-2-0026,Equiano-Interesting-2-0026,duchess of buccleugh,,Duchess of Buccleugh,Her Grace the Duchess of Buccleugh,Interesting Narrative,2,1789,title_same
tt_0008,y,Equiano-Interesting-3-0026,Equiano-Interesting-3-0026,duchess of buccleugh,,Duchess of Buccleugh,Her Grace the Duchess of Buccleugh,Interesting Narrative,3,1790,title_same
tt_0008,y,Equiano-Interesting-4-0180,Equiano-Interesting-4-0180,duchess of buccleugh,,Duchess of Buccleugh,Her Grace the Duchess of Buccleugh,Interesting Narrative,4,1791,title_same
tt_0008,y,Equiano-Interesting-5-0017,Equiano-Interesting-5-0017,duchess of buccleugh,,Duchess of Buccleugh,The Duchess of Buccleugh,Interesting Narrative,5,1792,title_same
tt_0008,y,Equiano-Interesting-6-0017,Equiano-Interesting-6-0017,duchess of buccleugh,,Duchess of Buccleugh,The Duchess of Buccleugh,Interesting Narrative,6,1793,title_same
tt_0008,y,Equiano-Interesting-7-0017,Equiano-Interesting-7-0017,duchess of buccleugh,,Duchess of Buccleugh,The Duchess of Buccleugh,Interesting Narrative,7,1793,title_same
tt_0008,y,Equiano-Interesting-8-0017,Equiano-Interesting-8-0017,duchess of buccleugh,,Duchess of Buccleugh,The Duchess of Buccleugh,Interesting Narrative,8,1794,title_same
tt_0008,y,Equiano-Interesting-9-0017,Equiano-Interesting-9-0017,duchess of buccleugh,,Duchess of Buccleugh,TheDuchessof Buccleugh,Interesting Narrative,9,1794,title_same
tt_0008,y,Sancho-Letters-1-0045,Sancho-Letters-1-0045,duchess of buccleugh,,Duchess of Buccleugh,Her Grace the Duchess of Buccleugh,Letters,1,1782,title_same
tt_0009,y,Equiano-Interesting-1-0252,Equiano-Interesting-1-0252,duchess of st. alban's,,Duchess of St. Alban's,Her Grace the Duchess of St. Albans,Interesting Narrative,1,1789,title_same
tt_0009,y,Equiano-Interesting-2-0317,Equiano-Interesting-2-0317,duchess of st. alban's,,Duchess of St. Alban's,Her Grace the Duchess of St. Albans,Interesting Narrative,2,1789,title_same
tt_0009,y,Equiano-Interesting-3-0327,Equiano-Interesting-3-0327,duchess of st. alban's,,Duchess of St. Alban's,Her Grace the Duchess of St. Alban's,Interesting Narrative,3,1790,title_same
tt_0009,y,Equiano-Interesting-4-0327,Equiano-Interesting-4-0327,duchess of st. alban's,,Duchess of St. Alban's,Her Grace the Duchess of St. Alban's,Interesting Narrative,4,1791,title_same
tt_0009,y,Equiano-Interesting-5-0158,Equiano-Interesting-5-0158,duchess of st. alban's,,Duchess of St. Alban's,The Duchess of St Alban's,Interesting Narrative,5,1792,title_same
tt_0009,y,Equiano-Interesting-6-0172,Equiano-Interesting-6-0172,duchess of st. alban's,,Duchess of St. Alban's,TheDuchess of St. Alban's,Interesting Narrative,6,1793,title_same
tt_0009,y,Equiano-Interesting-7-0176,Equiano-Interesting-7-0176,duchess of st. alban's,,Duchess of St. Alban's,The Duchessof St. Alban's,Interesting Narrative,7,1793,title_same
tt_0009,y,Equiano-Interesting-8-0180,Equiano-Interesting-8-0180,duchess of st. alban's,,Duchess of St. Alban's,The Duchess of St. Alban's,Interesting Narrative,8,1794,title_same
tt_0009,y,Equiano-Interesting-9-0180,Equiano-Interesting-9-0180,duchess of st. alban's,,Duchess of St. Alban's,TheDuchessofSt. Alban's,Interesting Narrative,9,1794,title_same
tt_0010,y,Equiano-Interesting-1-0018,Equiano-Interesting-1-0018,duke of bedford,,Duke of Bedford,His Grace the Duke of Bedford,Interesting Narrative,1,1789,title_same
tt_0010,y,Equiano-Interesting-2-0025,Equiano-Interesting-2-0025,duke of bedford,,Duke of Bedford,His Grace the Duke of Bedford,Interesting Narrative,2,1789,title_same
tt_0010,y,Equiano-Interesting-3-0025,Equiano-Interesting-3-0025,duke of bedford,,Duke of Bedford,His Grace the Duke of Bedford,Interesting Narrative,3,1790,title_same
tt_0010,y,Equiano-Interesting-4-0179,Equiano-Interesting-4-0179,duke of bedford,,Duke of Bedford,His Grace the Duke of Bedford,Interesting Narrative,4,1791,title_same
tt_0010,y,Equiano-Interesting-5-0016,Equiano-Interesting-5-0016,duke of bedford,,Duke of Bedford,The Duke of Bedford,Interesting Narrative,5,1792,title_same
tt_0010,y,Equiano-Interesting-6-0016,Equiano-Interesting-6-0016,duke of bedford,,Duke of Bedford,The Duke of Bedford,Interesting Narrative,6,1793,title_same
tt_0010,y,Equiano-Interesting-7-0016,Equiano-Interesting-7-0016,duke of bedford,,Duke of Bedford,The Duke of Bedford,Interesting Narrative,7,1793,title_same
tt_0010,y,Equiano-Interesting-8-0016,Equiano-Interesting-8-0016,duke of bedford,,Duke of Bedford,The Duke of Bedford,Interesting Narrative,8,1794,title_same
tt_0010,y,Equiano-Interesting-9-0016,Equiano-Interesting-9-0016,duke of bedford,,Duke of Bedford,The Duke of Bedford,Interesting Narrative,9,1794,title_same
tt_0010,y,Sancho-Letters-1-0043,Sancho-Letters-1-0043,duke of bedford,,Duke of Bedford,His Grace the Duke of Bedford,Letters,1,1782,title_same
tt_0011,y,Equiano-Interesting-2-0003,Equiano-Interesting-2-0003,duke of cumberland,,Duke of Cumberland,His Royal Highness the Duke of Cumberland.,Interesting Narrative,2,1789,title_same
tt_0011,y,Equiano-Interesting-3-0003,Equiano-Interesting-3-0003,duke of cumberland,,Duke of Cumberland,His Royal Highness the Duke of Cumberland.,Interesting Narrative,3,1790,title_same
tt_0011,y,Equiano-Interesting-4-0165,Equiano-Interesting-4-0165,duke of cumberland,,Duke of Cumberland,His Royal Highness the Duke of Cumberland.,Interesting Narrative,4,1791,title_same
tt_0011,y,Equiano-Interesting-5-0003,Equiano-Interesting-5-0003,duke of cumberland,,Duke of Cumberland,His Royal Highness the Duke of Cumberland.,Interesting Narrative,5,1792,title_same
tt_0011,y,Equiano-Interesting-6-0003,Equiano-Interesting-6-0003,duke of cumberland,,Duke of Cumberland,His Royal Highness the Duke of Cumberland,Interesting Narrative,6,1793,title_same
tt_0011,y,Equiano-Interesting-7-0003,Equiano-Interesting-7-0003,duke of cumberland,,Duke of Cumberland,His Royla highness the Duke of Cumblerland.,Interesting Narrative,7,1793,title_same
tt_0011,y,Equiano-Interesting-8-0003,Equiano-Interesting-8-0003,duke of cumberland,,Duke of Cumberland,His Royal Highness the Duke of Cumberland.,Interesting Narrative,8,1794,title_same
tt_0011,y,Equiano-Interesting-9-0003,Equiano-Interesting-9-0003,duke of cumberland,,Duke of Cumberland,His Royal Highness the Duke of Cumberland,Interesting Narrative,9,1794,title_same
tt_0012,y,Equiano-Interesting-4-0085,Equiano-Interesting-4-0085,duke of leinster,,Duke of Leinster,His Grace the Duke of Leinster,Interesting Narrative,4,1791,title_same
tt_0012,y,Equiano-Interesting-5-0233,Equiano-Interesting-5-0233,duke of leinster,,Duke of Leinster,His Grace the Duke of Leinster,Interesting Narrative,5,1792,title_same
tt_0012,y,Equiano-Interesting-6-0506,Equiano-Interesting-6-0506,duke of leinster,,Duke of Leinster,His Grace the Duke of Leinster,Interesting Narrative,6,1793,title_same
tt_0012,y,Equiano-Interesting-7-0521,Equiano-Interesting-7-0521,duke of leinster,,Duke of Leinster,His Grace the Duke of Leinster,Interesting Narrative,7,1793,title_same
tt_0012,y,Equiano-Interesting-8-0763,Equiano-Interesting-8-0763,duke of leinster,,Duke of Leinster,His Grace the Duke of Leinster,Interesting Narrative,8,1794,title_same
tt_0012,y,Equiano-Interesting-9-0765,Equiano-Interesting-9-0765,duke of leinster,,Duke of Leinster,His Grace the Duke of Leinster,Interesting Narrative,9,1794,title_same
tt_0012,y,Sancho-Letters-1-0586,Sancho-Letters-1-0586,duke of leinster,,Duke of Leinster,His Grace the Duke of Leinster,Letters,1,1782,title_same
tt_0013,y,Equiano-Interesting-1-0190,Equiano-Interesting-1-0190,duke of marlborough,,Duke of Marlborough,His Grace the Duke of Marlborough,Interesting Narrative,1,1789,title_same
tt_0013,y,Equiano-Interesting-2-0240,Equiano-Interesting-2-0240,duke of marlborough,,Duke of Marlborough,His Grace the Duke of Marlborough,Interesting Narrative,2,1789,title_same
tt_0013,y,Equiano-Interesting-3-0249,Equiano-Interesting-3-0249,duke of marlborough,,Duke of Marlborough,His Grace the Duke of Marlborough,Interesting Narrative,3,1790,title_same
tt_0013,y,Equiano-Interesting-4-0294,Equiano-Interesting-4-0294,duke of marlborough,,Duke of Marlborough,His Grace the Duke of Marlborough,Interesting Narrative,4,1791,title_same
tt_0013,y,Equiano-Interesting-5-0123,Equiano-Interesting-5-0123,duke of marlborough,,Duke of Marlborough,The Duke of Marlborough,Interesting Narrative,5,1792,title_same
tt_0013,y,Equiano-Interesting-6-0130,Equiano-Interesting-6-0130,duke of marlborough,,Duke of Marlborough,The Duke of Marlborough,Interesting Narrative,6,1793,title_same
tt_0013,y,Equiano-Interesting-7-0131,Equiano-Interesting-7-0131,duke of marlborough,,Duke of Marlborough,The Duke of Marlborough,Interesting Narrative,7,1793,title_same
tt_0013,y,Equiano-Interesting-8-0136,Equiano-Interesting-8-0136,duke of marlborough,,Duke of Marlborough,The Duke of Marlborough,Interesting Narrative,8,1794,title_same
tt_0013,y,Equiano-Interesting-9-0135,Equiano-Interesting-9-0135,duke of marlborough,,Duke of Marlborough,TheDukeof Marlborough,Interesting Narrative,9,1794,title_same
tt_0014,y,Equiano-Interesting-1-0191,Equiano-Interesting-1-0191,duke of montague,,Duke of Montague,His Grace the Duke of Montague,Interesting Narrative,1,1789,title_same
tt_0014,y,Equiano-Interesting-2-0241,Equiano-Interesting-2-0241,duke of montague,,Duke of Montague,His Grace the Duke of Montague,Interesting Narrative,2,1789,title_same
tt_0014,y,Equiano-Interesting-3-0250,Equiano-Interesting-3-0250,duke of montague,,Duke of Montague,His Grace the Duke of Montague,Interesting Narrative,3,1790,title_same
tt_0014,y,Equiano-Interesting-4-0295,Equiano-Interesting-4-0295,duke of montague,,Duke of Montague,His Grace the Duke of Montague,Interesting Narrative,4,1791,title_same
tt_0014,y,Equiano-Interesting-5-0124,Equiano-Interesting-5-0124,duke of montague,,Duke of Montague,The Duke of Montague,Interesting Narrative,5,1792,title_same
tt_0014,y,Equiano-Interesting-6-0131,Equiano-Interesting-6-0131,duke of montague,,Duke of Montague,The Duke of Montague,Interesting Narrative,6,1793,title_same
tt_0014,y,Equiano-Interesting-7-0132,Equiano-Interesting-7-0132,duke of montague,,Duke of Montague,The Duke of Montague,Interesting Narrative,7,1793,title_same
tt_0014,y,Equiano-Interesting-8-0137,Equiano-Interesting-8-0137,duke of montague,,Duke of Montague,The Duke of Montague,Interesting Narrative,8,1794,title_same
tt_0014,y,Equiano-Interesting-9-0136,Equiano-Interesting-9-0136,duke of montague,,Duke of Montague,The Duke of Montague,Interesting Narrative,9,1794,title_same
tt_0015,y,Equiano-Interesting-1-0213,Equiano-Interesting-1-0213,duke of northumberland,,Duke of Northumberland,His Grace the Duke of Northumberland,Interesting Narrative,1,1789,title_same
tt_0015,y,Equiano-Interesting-2-0268,Equiano-Interesting-2-0268,duke of northumberland,,Duke of Northumberland,His Grace the Duke of Northumberland,Interesting Narrative,2,1789,title_same
tt_0015,y,Equiano-Interesting-3-0277,Equiano-Interesting-3-0277,duke of northumberland,,Duke of Northumberland,His Grace the Duke of Northumberland,Interesting Narrative,3,1790,title_same
tt_0015,y,Equiano-Interesting-4-0306,Equiano-Interesting-4-0306,duke of northumberland,,Duke of Northumberland,His Grace the Duke of Northumberland,Interesting Narrative,4,1791,title_same
tt_0015,y,Equiano-Interesting-5-0137,Equiano-Interesting-5-0137,duke of northumberland,,Duke of Northumberland,The Duke of Northumberland,Interesting Narrative,5,1792,title_same
tt_0015,y,Equiano-Interesting-6-0144,Equiano-Interesting-6-0144,duke of northumberland,,Duke of Northumberland,The Duke of Northumberland,Interesting Narrative,6,1793,title_same
tt_0015,y,Equiano-Interesting-7-0145,Equiano-Interesting-7-0145,duke of northumberland,,Duke of Northumberland,The Duke of Northumberland,Interesting Narrative,7,1793,title_same
tt_0015,y,Equiano-Interesting-8-0150,Equiano-Interesting-8-0150,duke of northumberland,,Duke of Northumberland,The Duke of Northumblerland,Interesting Narrative,8,1794,title_same
tt_0015,y,Equiano-Interesting-9-0149,Equiano-Interesting-9-0149,duke of northumberland,,Duke of Northumberland,The Duke of Northumberland,Interesting Narrative,9,1794,title_same
tt_0015,y,Sancho-Letters-1-0714,Sancho-Letters-1-0714,duke of northumberland,,Duke of Northumberland,His Grace the Duke of Northumberland,Letters,1,1782,title_same
tt_0016,y,Equiano-Interesting-2-0298,Equiano-Interesting-2-0298,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,His Grace the Duke of Queensberry,Interesting Narrative,2,1789,title_same
tt_0016,y,Equiano-Interesting-3-0308,Equiano-Interesting-3-0308,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,His Grace the Duke of Queensbury,Interesting Narrative,3,1790,title_same
tt_0016,y,Equiano-Interesting-4-0318,Equiano-Interesting-4-0318,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,His Grace the Duke of Queensbury,Interesting Narrative,4,1791,title_same
tt_0016,y,Equiano-Interesting-5-0148,Equiano-Interesting-5-0148,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,The Duke of Queensbury,Interesting Narrative,5,1792,title_same
tt_0016,y,Equiano-Interesting-6-0160,Equiano-Interesting-6-0160,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,The Duke of Queensbury,Interesting Narrative,6,1793,title_same
tt_0016,y,Equiano-Interesting-7-0163,Equiano-Interesting-7-0163,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,The Duke of Queensberry,Interesting Narrative,7,1793,title_same
tt_0016,y,Equiano-Interesting-8-0168,Equiano-Interesting-8-0168,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,The Duke of Queensberry,Interesting Narrative,8,1794,title_same
tt_0016,y,Equiano-Interesting-9-0167,Equiano-Interesting-9-0167,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,The Duke of Queensberry,Interesting Narrative,9,1794,title_same
tt_0016,y,Sancho-Letters-1-0834,Sancho-Letters-1-0834,duke of queensberry,"James Douglas, 2nd Duke of Queensberry",Duke of Queensberry,His Grace the Duke of Queensberry,Letters,1,1782,title_same
tt_0017,y,Equiano-Interesting-1-0251,Equiano-Interesting-1-0251,duke of st. alban's,,Duke of St. Alban's,His Grace the Duke of St. Albans,Interesting Narrative,1,1789,title_same
tt_0017,y,Equiano-Interesting-2-0316,Equiano-Interesting-2-0316,duke of st. alban's,,Duke of St. Alban's,His Grace the Duke of St. Albans,Interesting Narrative,2,1789,title_same
tt_0017,y,Equiano-Interesting-3-0326,Equiano-Interesting-3-0326,duke of st. alban's,,Duke of St. Alban's,His Grace the Duke of St. Alban's,Interesting Narrative,3,1790,title_same
tt_0017,y,Equiano-Interesting-4-0326,Equiano-Interesting-4-0326,duke of st. alban's,,Duke of St. Alban's,His Grace the Duke of St. Alban's,Interesting Narrative,4,1791,title_same
tt_0017,y,Equiano-Interesting-5-0157,Equiano-Interesting-5-0157,duke of st. alban's,,Duke of St. Alban's,The Duke of St Alban's,Interesting Narrative,5,1792,title_same
tt_0017,y,Equiano-Interesting-6-0171,Equiano-Interesting-6-0171,duke of st. alban's,,Duke of St. Alban's,The Duke of St. Alban's,Interesting Narrative,6,1793,title_same
tt_0017,y,Equiano-Interesting-7-0175,Equiano-Interesting-7-0175,duke of st. alban's,,Duke of St. Alban's,The Duke of St. Alban's,Interesting Narrative,7,1793,title_same
tt_0017,y,Equiano-Interesting-8-0179,Equiano-Interesting-8-0179,duke of st. alban's,,Duke of St. Alban's,The Duke of St. Alban's,Interesting Narrative,8,1794,title_same
tt_0017,y,Equiano-Interesting-9-0179,Equiano-Interesting-9-0179,duke of st. alban's,,Duke of St. Alban's,The Duke of St. Alban's,Interesting Narrative,9,1794,title_same
tt_0018,y,Equiano-Interesting-1-0002,Equiano-Interesting-1-0002,duke of york,,Duke of York,His Royal Highness the Duke of York.,Interesting Narrative,1,1789,title_same
tt_0018,y,Equiano-Interesting-2-0002,Equiano-Interesting-2-0002,duke of york,,Duke of York,His Royal Highness the Duke of York.,Interesting Narrative,2,1789,title_same
tt_0018,y,Equiano-Interesting-3-0002,Equiano-Interesting-3-0002,duke of york,,Duke of York,His Royal Highness the Duke of York.,Interesting Narrative,3,1790,title_same
tt_0018,y,Equiano-Interesting-4-0164,Equiano-Interesting-4-0164,duke of york,,Duke of York,His Roya  Highness the Duke of York.,Interesting Narrative,4,1791,title_same
tt_0018,y,Equiano-Interesting-5-0002,Equiano-Interesting-5-0002,duke of york,,Duke of York,His Royal Highness the Duke of York.,Interesting Narrative,5,1792,title_same
tt_0018,y,Equiano-Interesting-6-0002,Equiano-Interesting-6-0002,duke of york,,Duke of York,His Royal Highness the Duke of York.,Interesting Narrative,6,1793,title_same
tt_0018,y,Equiano-Interesting-7-0002,Equiano-Interesting-7-0002,duke of york,,Duke of York,His Royal Highness the Duke of York.,Interesting Narrative,7,1793,title_same
tt_0018,y,Equiano-Interesting-8-0002,Equiano-Interesting-8-0002,duke of york,,Duke of York,His Royal Highness the Duke of York.,Interesting Narrative,8,1794,title_same
tt_0018,y,Equiano-Interesting-9-0002,Equiano-Interesting-9-0002,duke of york,,Duke of York,His Royal Highness the Duke of York,Interesting Narrative,9,1794,title_same
tt_0019,y,Equiano-Interesting-1-0003,Equiano-Interesting-1-0003,earl of ailesbury,,Right Hon. the Earl of Ailesbury,The Right Hon. the Earl of Ailesbury,Interesting Narrative,1,1789,title_same
tt_0019,y,Equiano-Interesting-2-0004,Equiano-Interesting-2-0004,earl of ailesbury,,Right Hon. the Earl of Ailesbury,The Right Hon. the Earl of Ailesbury,Interesting Narrative,2,1789,title_same
tt_0019,y,Equiano-Interesting-3-0004,Equiano-Interesting-3-0004,earl of ailesbury,,Right Hon. the Earl of Ailesbury,The Right Hon. the Earl of Ailesbury,Interesting Narrative,3,1790,title_same
tt_0019,y,Equiano-Interesting-4-0166,Equiano-Interesting-4-0166,earl of ailesbury,,Right Hon. the Earl of Ailesbury,The Right Hon. the Earl of Ailesbury,Interesting Narrative,4,1791,title_same
tt_0019,y,Equiano-Interesting-5-0004,Equiano-Interesting-5-0004,earl of ailesbury,,Earl of Ailesbury,The Earl of Ailesbury,Interesting Narrative,5,1792,title_same
tt_0019,y,Equiano-Interesting-6-0004,Equiano-Interesting-6-0004,earl of ailesbury,,Earl of Ailesbury,The Earl of Ailesbury,Interesting Narrative,6,1793,title_same
tt_0019,y,Equiano-Interesting-7-0004,Equiano-Interesting-7-0004,earl of ailesbury,,Earl of Ailesbury,The Earl of Ailesbury,Interesting Narrative,7,1793,title_same
tt_0019,y,Equiano-Interesting-8-0004,Equiano-Interesting-8-0004,earl of ailesbury,,Earl of Ailesbury,The Earl of Ailesbury,Interesting Narrative,8,1794,title_same
tt_0019,y,Equiano-Interesting-9-0004,Equiano-Interesting-9-0004,earl of ailesbury,,Earl of Ailesbury,The Earl of Ailesbury,Interesting Narrative,9,1794,title_same
tt_0020,y,Equiano-Interesting-4-0010,Equiano-Interesting-4-0010,earl of belvedere,,Earl of Belvedere,"Earl of Belvedere, 10 copies",Interesting Narrative,4,1791,title_same
tt_0020,y,Equiano-Interesting-5-0206,Equiano-Interesting-5-0206,earl of belvedere,,Right Hon. the Earl of Belvedere,Right Hon. the Earl of Belvedere,Interesting Narrative,5,1792,title_same
tt_0020,y,Equiano-Interesting-6-0478,Equiano-Interesting-6-0478,earl of belvedere,,Right Hon. the Earl of Belvedere,Right Hon. the Earl of Belvedere,Interesting Narrative,6,1793,title_same
tt_0020,y,Equiano-Interesting-7-0493,Equiano-Interesting-7-0493,earl of belvedere,,Right Hon. the Earl of Belvedere,Right Hon. the Earl of Belvedere,Interesting Narrative,7,1793,title_same
tt_0020,y,Equiano-Interesting-8-0735,Equiano-Interesting-8-0735,earl of belvedere,,Right Hon. the Earl of Belvedere,Right Hon. the Earl of Belvedere,Interesting Narrative,8,1794,title_same
tt_0020,y,Equiano-Interesting-9-0737,Equiano-Interesting-9-0737,earl of belvedere,,Right Hon. the Earl of Belvedere,Right Hon. the Earl of Belvedere,Interesting Narrative,9,1794,title_same
tt_0021,y,Equiano-Interesting-1-0078,Equiano-Interesting-1-0078,earl of dartmouth,,Right Hon. the Earl of Dartmouth,The Right Hon. the Earl of Dartmouth,Interesting Narrative,1,1789,title_same
tt_0021,y,Equiano-Interesting-2-0095,Equiano-Interesting-2-0095,earl of dartmouth,,Right Hon. the Earl of Dartmouth,The Right Hon. the Earl of Dartmouth,Interesting Narrative,2,1789,title_same
tt_0021,y,Equiano-Interesting-3-0100,Equiano-Interesting-3-0100,earl of dartmouth,,Right Hon. the Earl of Dartmouth,The Right Hon. the Earl of Darthmouth,Interesting Narrative,3,1790,title_same
